ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Acondicionador de aire portatil tokyo tokport12b 12000btu control remoto;2379000;1;0;;;;;AATOKPORT20-12CHR1;;TOKYO;7841175014484;;;52,00;52,00;52,00;51,772500;50;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA úLTIMA TECNOLOGíA CON LA MáS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LíDER EN CLIMATIZACIóN;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOKPORT20-12CHR1.jpg;;;Marca:TOKYO&Producto:AIRES PORTATILES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Tension electrica:220-240  VOLTIOS&Frecuencia electrica:50  HERTZ&Ancho:52  CM&Alto:45  CM&Largo:88.5  CM&Peso:36500  GR;;;
;Acondicionador de aire split ducto slim silueta baja, marca aux, 36.000 btu/h, 220-240v-1ph-50hz;10845000;1;0;;;;;294;;AUX;;;;129,50;129,50;129,50;883,716094;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AAAE20-ALMD-H365R1F-R.jpg;;;Marca:AUX&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:129.5  CM&Alto:125.5  CM&Largo:217.5  CM&Peso:114000  GR;;;
;Acondicionador de aire split ducto slim silueta baja, marca aux, 24000 btu/h, 220-240v-1ph-50hz;7584000;1;0;;;;;293;;AUX;;;;123,50;123,50;123,50;675,012406;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AAAE20-ALMD-H244R1F-R.jpg;;;Marca:AUX&Producto:DUCTOS COMERCIALES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:123.5  CM&Alto:108.5  CM&Largo:201.5  CM&Peso:94000  GR;;;
;Acondicionador de aire  tokyo extense 36000btu;7357000;1;0;;;;;272;;TOKYO;;;;55,00;55,00;55,00;448,810313;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOEAE20-36CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Tension electrica:220-240  VOLTIOS&Frecuencia electrica:50  HERTZ&Ancho:55  CM&Alto:133.5  CM&Largo:244.5  CM&Peso:87000  GR;;;
;Acondicionador de aire tokyo cassette round flow mod cch18-c-36chr1 36000btu horizontal frio/calor;9063000;1;0;;;;;276;;TOKYO;;;;149,50;149,50;149,50;595,075406;0;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:149.5  CM&Alto:106.5  CM&Largo:149.5  CM&Peso:91400  GR;;;
;Acondicionador de aire tokyo cassette round flow slim f/c60000btu cch18-cs-60chr1 desc vert 380v/3/50hz;11539000;1;0;;;;;266;;TOKYO;;;;168,00;168,00;168,00;882,000000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH20-CS-60CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:168  CM&Alto:125  CM&Largo:168  CM&Peso:133000  GR;;;
;Acondicionador de aire tokyo piso/techo ech20-pt-36chr1 36000btu f/c-220v/1p/50hz;8278000;1;0;;;;;274;;TOKYO;;;;190,00;190,00;190,00;624,150000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATECH20-PT-36CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:190  CM&Alto:146  CM&Largo:90  CM&Peso:102800  GR;;;
;Acondicionadores de aire  tokyo extense ionic cae20-24chr1 24000btu c/control kit incluido;4801000;1;0;;;;;261;;TOKYO;;;;82,00;82,00;82,00;425,511120;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE20-I24CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Tension electrica:220-240  VOLTIOS&Frecuencia electrica:50  HERTZ&Ancho:82  CM&Alto:104.2  CM&Largo:199.2  CM&Peso:66000  GR;;;
;Acondicionadores de aire lg inverter, 48.000 btu/h, f/c,-220-240v-1f-50/60hz;13443000;1;0;;;;;255;;LG;;;;204,20;204,20;204,20;984,766752;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AALGE19-C-48CHR1.jpg;;;Marca:LG&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:204.2  CM&Alto:236.4  CM&Largo:81.6  CM&Peso:134000  GR;;;
;Acondicionadores de aire split ducto slim silueta baja, marca aux, 60.000 btu/h, 220-240v-1ph-50hz;13318000;1;0;;;;;295;;AUX;;;;125,00;125,00;125,00;1402,343750;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AAAE20-ALMD-H605R1F-R.jpg;;;Marca:AUX&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:125  CM&Alto:179.5  CM&Largo:250  CM&Peso:165000  GR;;;
;Acondicionadores de aire split inverter ducto slim silueta baja, marca aux, 24000 btu/h, 220-240v-1ph-50hz;11291000;1;0;;;;;296;;AUX;;;;126,00;126,00;126,00;758,362500;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AAAE20-ALMD-H244DR1C.jpg;;;Marca:AUX&Producto:DUCTOS COMERCIALES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:126  CM&Alto:107  CM&Largo:225  CM&Peso:93000  GR;;;
;Acondicionadores de aire split inverter ducto slim silueta baja, marca aux, 60.000 btu/h, 220-240v-1ph-50hz;17164000;1;0;;;;;298;;AUX;;;;126,00;126,00;126,00;1485,351000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AAAE20-ALMD-H605DR1C.jpg;;;Marca:AUX&Producto:DUCTOS COMERCIALES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:126  CM&Alto:174  CM&Largo:271  CM&Peso:154000  GR;;;
;Acondicionadores de aire tokyo cassette round flow slim f/c48000btu ech18-cs-48chr1 desc vert 220v/50hz;10785000;1;0;;;;;227;;TOKYO;;;;168,00;168,00;168,00;882,000000;20;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA ULTIMA TECNOLOGIA CON LAS MAS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LIDER EN CLIMATIZACIóN, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATECH18-CS-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:168  CM&Alto:125  CM&Largo:168  CM&Peso:127500  GR;;;
;Acondicionadores de aire tokyo cassette 4 vias f/c12000btu ech18-c-12chr1 desc horiz 2200v/50hz;4420000;1;0;;;;;224;;TOKYO;;;;101,00;101,00;101,00;403,596000;20;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA ULTIMA TECNOLOGIA CON LAS MAS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LIDER EN CLIMATIZACIóN, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATECH18-C-12CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:101  CM&Alto:96  CM&Largo:166.5  CM&Peso:61500  GR;;;
;Acondicionadores de aire tokyo ducto vertical f/c 48000btu mod ech18-dv-48chr1 220v/50hz;9367000;1;0;;;;;184;;TOKYO;;;;132,00;132,00;132,00;936,779250;20;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA ULTIMA TECNOLOGIA CON LAS MAS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LIDER EN CLIMATIZACIóN, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATECH18-DV-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:132  CM&Alto:209.5  CM&Largo:135.5  CM&Peso:142000  GR;;;
;Acondicionadores de aire tokyo cassette 4 v�as inverter ech18-ci-48chr1 48000btu f/c horiz 220v/1p/50hz;12658000;1;0;;;;;236;;TOKYO;;;;188,40;188,40;188,40;905,973210;50;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA ULTIMA TECNOLOGIA CON LAS MAS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LIDER EN CLIMATIZACIóN, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATECH18-CI-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:188.4  CM&Alto:145.5  CM&Largo:132.2  CM&Peso:141500  GR;;;
;Acondicionadores de aire tokyo extense 12 mts 24000btu cafh19-24chr1 kit incluido;4052000;1;0;;;;;242;;TOKYO;;;;142,50;142,50;142,50;479,111719;0;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA ULTIMA TECNOLOGIA CON LAS MAS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LIDER EN CLIMATIZACIóN, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAFH19-24CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:142.5  CM&Alto:101.5  CM&Largo:132.5  CM&Peso:66000  GR;;;
;Acondicionadores de aire tokyo piso/techo inverter cch18-pti-36chr1 36000btu f/c 380v/3p/50hz;10126000;1;0;;;;;195;;TOKYO;;;;244,50;244,50;244,50;826,837875;20;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA ULTIMA TECNOLOGIA CON LAS MAS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LIDER EN CLIMATIZACIóN, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-PTI-36CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:244.5  CM&Alto:167  CM&Largo:81  CM&Peso:114000  GR;;;
;Acondicionadores de aire tokyo optima inverter 18000btu ctfh18-18chc/control kit incluido;4354000;1;0;;;;;256;;TOKYO;;;;184,00;184,00;184,00;319,488400;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAUF19-18CHRDI1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Tension electrica:220-240  VOLTIOS&Frecuencia electrica:50  HERTZ&Ancho:184  CM&Alto:77  CM&Largo:90.2  CM&Peso:43400  GR;;;
;Afeitadora remington mod pf7200 comfort series tecnologia flex foil + adaptador;209000;1;0;;;;;EDRAPF7200-N;;REMINGTON;074590541519;;;23,00;23,00;23,00;2,440818;50;;;;;;;;ESTA AFEITADORA ELéCTRICA DE LáMINAS COMFORT SERIES DE REMINGTON ESTá DISEñADA PARA PROPORCIONAR UN AFEITADO MáS AL RAS. SU MANGO ERGONóMICO E INNOVADOR DISEñO SE ADAPTA AL CONTRONO DE TU CARA Y GARANTIZA MáXIMA COMODIDAD Y RAPIDEZ AL AFEITARTE., LA AFEITADORA COMFORT SERIES ES PERFECTA PARA PIELES SENSIBLES Y OFRECE UNA EXPERIENCIA DE AFEITADO CóMODA Y AL RAS. ADEMáS, CUENTA CON CORTADORES FLEXING DUAL FOIL QUE SE AJUSTA A LOS CONTORNOS DE LA CARA Y TE PERMITEN DETALLAR FáCILMENTE ALREDEDOR DEL BIGOTE, Y LAS PATILLAS., EL DISEñO ERGONóMICO GARANTIZA LA MáXIMA COMODIDAD Y CAPACIDAD DE RESPUESTA AL MANIPULAR LA AFEITADORA, MIENTRAS QUE EL USO INALáMBRICO DE 40 MINUTOS HACE QUE ESTA AFEITADORA SEA IMPRESCINDIBLE PARA UNA PREPARACIóN CONVENIENTE, CERCANA Y CóMODA.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRAPF7200-N.jpg&http://181.40.23.235:8099/files/imagenes/productos/EDRAPF7200-N(1).jpg&http://181.40.23.235:8099/files/imagenes/productos/EDRAPF7200-N(2).jpg;;;Marca:REMINGTON&Producto:AFEITADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Color:NEGRO  COLOR&Ancho:23  CM&Alto:22.7  CM&Largo:18.7  CM&Peso:1740  GR;;;
;Acondicionadores de aire tokyo piso/techo inverter ech18-pti-48chr1 48000btu f/c 220v/1p/50hz;11645000;1;0;;;;;189;;TOKYO;;;;271,40;271,40;271,40;1097,623020;50;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA ULTIMA TECNOLOGIA CON LAS MAS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LIDER EN CLIMATIZACIóN, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATECH18-PTI-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:271.4  CM&Alto:221  CM&Largo:73.2  CM&Peso:162000  GR;;;
;Acondiciondores de aire split inverter ducto slim silueta baja, marca aux, 36.000 btu/h, 220-240v-1ph-50hz;12395000;1;0;;;;;297;;AUX;;;;126,00;126,00;126,00;893,182500;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AAAE20-ALMD-H364DR1D.jpg;;;Marca:AUX&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:126  CM&Alto:107  CM&Largo:265  CM&Peso:103000  GR;;;
;Acondicionadores de aire tokyo piso/techo inverter ech18-pti-60chr1 60000btu f/c 220v/1p/50hz;12557000;1;0;;;;;198;;TOKYO;;;;271,40;271,40;271,40;948,624420;50;;;;;;;;LOS ACONDICIONADORES DE AIRE TOKYO COMBINAN LA ULTIMA TECNOLOGIA CON LAS MAS ALTA EFICIENCIA Y EL RESPALDO DE LA MARCA LIDER EN CLIMATIZACIóN, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATECH18-PTI-60CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:271.4  CM&Alto:191  CM&Largo:73.2  CM&Peso:162000  GR;;;
;Acondicionadores de aire tokyo swing sway 12000btu etfh18-12chr1;1765000;1;0;;;;;183;;TOKYO;;;;164,60;164,60;164,60;237,460190;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOETFH18-12CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Tension electrica:220-240  VOLTIOS&Frecuencia electrica:50  HERTZ&Ancho:164.6  CM&Alto:67.1  CM&Largo:86  CM&Peso:39000  GR;;;
;Aire acondicionado tokyo cassette inverter round flow  ca20-ci-60chr1 60000btu f/c horiz;14358000;1;0;;;;;311;;TOKYO;;;;208,00;208,00;208,00;1145,144000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCA20-CI-60CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:208  CM&Alto:143  CM&Largo:154  CM&Peso:135000  GR;;;
;Aire tipo cassette lg mod aalgc18-pt-60chr1 60000 btu f/c piso/techo gas eco 410a f/c 3;16759000;1;0;;;;;206;;LG;;;;284,50;284,50;284,50;1565,159680;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AALGC18-PT-60CHR1.jpg;;;Marca:LG&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:284.5  CM&Alto:179.2  CM&Largo:122.8  CM&Peso:540000  GR;;;
;Alisador de pelo remington mod s7710 placas de ceramica 150-230nc 220v;290000;1;0;;;;;EDRPS7710-N;;REMINGTON;074590536348;;;10,00;10,00;10,00;4,100000;50;;;;;;;;LA PLANCHA IóNICA PRO-ION DE REMINGTON TE AYUDARá A CREAR PEINADOS ABSOLUTAMENTE LISOS Y BRILLANTES, SIN ENCRESPAMIENTO NI ELECTRICIDAD ESTáTICA GRACIAS A LA TECNOLOGíA IóNICA TRIPLE QUE GENERA IONES NEGATIVOS QUE ENVUELVEN EL CABELLO DE LA RAíZ A LA PUNTA.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRPS7710-N.jpg&http://181.40.23.235:8099/files/imagenes/productos/EDRPS7710-N(1).jpg&http://181.40.23.235:8099/files/imagenes/productos/EDRPS7710-N(2).jpg;;;Marca:REMINGTON&Producto:ALISADORES&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:10  CM&Alto:10  CM&Largo:33  CM&Peso:4100  GR;;;
;Alisador de pelo remington mod s1305;142000;1;0;;;;;EDRPS1305-N;;REMINGTON;074590547047;;;10,00;10,00;10,00;0,437500;50;;;;;;;;¡LUCí EL LACIO QUE HAY EN VOS!, LA PLANCHITA REMINGTON S1305 CUENTA CON PLACAS DE CERáMICA QUE GARANTIZAN UN 50% MENOS DE ESTáTICA EN TU ALISADO, PARA QUE PUEDAS DISFRUTAR DE UN PELO LACIO Y SEDOSO LUEGO DE CADA PLANCHADO., SúPER CóMODA., SI NECESITáS UN PLANCHADO RáPIDO PARA UNA SALIDA QUE SE DIó A úLTIMO MOMENTO, CON LA PLANCHITA REMINGTON S1305 PODéS LOGRARLO, YA QUE GRACIAS A LA TECNOLOGíA HEAT-UP EN SóLO 30 SEGUNDOS LLEGA A LA TEMPERATURA óPTIMA PARA TU PLANCHADO. ¡ADEMáS SU CABLE ES GIRATORIO PARA MAYOR COMODIDAD EN SU USO!, USALA EN TODOS LADOS., GRACIAS A LA TECNOLOGíA BIVOLTAJE QUE POSEE LA PLANCHITA REMINGTON S1305 SERá CAPAZ DE ADAPTARSE AL VOLTAJE CORRESPONDIENTE DE OTROS PAíSES. ¡AHORA PODéS USARLA HASTA EN TUS VIAJES!;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRPS1305-N.jpg&http://181.40.23.235:8099/files/imagenes/productos/EDRPS1305-N(1).jpg&http://181.40.23.235:8099/files/imagenes/productos/EDRPS1305-N(2).jpg;;;Marca:REMINGTON&Producto:ALISADORES&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:10  CM&Alto:5  CM&Largo:35  CM&Peso:GR;;;
;Alisador de pelo remington s-9600 silk-46w 240nc ceramica avanzada con seda;487000;1;0;;;;;EDRPS9600-N;;REMINGTON;074590530759;;;15,00;15,00;15,00;4,250000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRPS9600-N.jpg&http://181.40.23.235:8099/files/imagenes/productos/EDRPS9600-N(1).jpg&http://181.40.23.235:8099/files/imagenes/productos/EDRPS9600-N(2).jpg;;;Marca:REMINGTON&Producto:ALISADORES&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:15  CM&Alto:8.5  CM&Largo:34.5  CM&Peso:4250  GR;;;
