"Product ID";Imagen;Nombre;Referencia;Categoría;"Precio (imp. excl.)";"Precio (imp. incl.)";Cantidad;Estado;Posición
12306;https://tiendanaranja.com.py/15756/balanza-comercial-tokyo-ind-acs-p2-con-impresora-10gr-a-30kg-para-5-digitos-220.jpg;"Balanza comercial tokyo ind acs-p2 con impresora 10gr a 30kg  para 5 digitos 220";GBLT-ACSP2NV;Inicio;901818.181818;992000;3;0
12307;https://tiendanaranja.com.py/15758/banco-de-pesas-evolution-fitness-mod-ft8500.jpg;"Banco de pesas Evolution fitness mod ft8500";GIMEVFT8500;Inicio;990000.000000;1089000;3;0
12308;https://tiendanaranja.com.py/15759/batidora-agitador-tipo-globo-vitamix-mod-mix-n-machine-advance-3440rpm.jpg;"Batidora agitador tipo globo Vitamix mod mix n machine advance 3440rpm";GBAVMNM-25021;Inicio;7649090.909091;8414000;3;0
12309;https://tiendanaranja.com.py/15760/batidora-kitchenaid-artisan-5ksm150psega-verde-manzana-48l.jpg;"Batidora Kitchenaid artisan 5ksm150psega verde manzana 4.8l";GBK-150PSEGA;Inicio;2830000.000000;3113000;3;0
12310;https://tiendanaranja.com.py/15761/batidora-kitchenaid-artisan-5ksm150psbgp-lila-48l.jpg;"Batidora Kitchenaid artisan 5ksm150psbgp lila 4.8l";GBK-150PSBGP;Inicio;2894545.454545;3184000;3;0
12311;https://tiendanaranja.com.py/15762/batidora-industrial-tokyo-industrial-mod-b20-cap-20lts-amasado-6kg-075kw-220v.jpg;"Batidora industrial Tokyo industrial mod b20 cap 20lts amasado 6kg 0.75kw 220v";GBITI-B20;Inicio;3915454.545455;4307000;3;0
12312;https://tiendanaranja.com.py/15764/batidora-kitchenaid-artisan-5ksm175psecp-cobre-48l.jpg;"Batidora Kitchenaid artisan 5ksm175psecp cobre 4.8l";GBK5KSM175PSECP;Inicio;2894545.454545;3184000;3;0
12313;https://tiendanaranja.com.py/15765/batidora-kitchenaid-bowl-lift-5kpm5ewh-blanco-48l.jpg;"Batidora Kitchenaid bowl lift 5kpm5ewh blanco 4.8l";GBK5KPM5WH;Inicio;3580909.090909;3939000;3;0
12314;https://tiendanaranja.com.py/15766/batidora-kitchenaid-mini-artisan-5ksm3311xeht-rojo-picante-33l.jpg;"Batidora Kitchenaid mini artisan 5ksm3311xeht rojo picante 3.3l";GBK-3311XEHT;Inicio;2358181.818182;2594000;3;0
12315;https://tiendanaranja.com.py/15767/batidora-planetaria-skymsen-negra-mod-bps-06-6lts-500w-220v-50hz.jpg;"Batidora planetaria Skymsen negra mod bps-06 6lts 500w 220v/50hz";GBMS-BPS06BLK;Inicio;4140000.000000;4554000;3;0
12316;https://tiendanaranja.com.py/15768/bebedero-tokyo-de-pie-agua-fria-caliente-tok1091p.jpg;"Bebedero Tokyo de pie agua fria/caliente tok1091p";EDTBTOK1091P;Inicio;689090.909091;758000;3;0
12317;https://tiendanaranja.com.py/15769/bano-maria-modular-a-gas-linea-maxi-c-base.jpg;"Baño maria modular a gas linea maxi c/base";GBMMMB;Inicio;850000.000000;935000;3;0
12318;https://tiendanaranja.com.py/15770/bicicleta-eliptica-magnetica-sportop-mdl-e7000p-plus.jpg;"Bicicleta eliptica magnetica Sportop mdl e7000p plus";GIMSPTE7000P;Inicio;2679090.909091;2947000;3;0
12319;https://tiendanaranja.com.py/15771/bicicleta-estatica-evolution-b802-120kg-disco-4kg.jpg;"Bicicleta estatica Evolution b802 120kg disco 4kg";GIMEVB802;Inicio;913636.363636;1005000;3;0
12320;https://tiendanaranja.com.py/15772/bicicleta-ergometrica-magnetica-sportop-mdl-b870p-plus.jpg;"Bicicleta ergometrica magnetica Sportop mdl b870p plus";GIMSPTB870P;Inicio;1886363.636364;2075000;3;0
12321;https://tiendanaranja.com.py/15773/bicicleta-horizontal-magnetica-sportop-mdl-rb300.jpg;"Bicicleta horizontal magnetica Sportop mdl rb300";GIMSPTRB300;Inicio;3336363.636364;3670000;3;0
12322;https://tiendanaranja.com.py/15774/bomba-de-calor-p-piscina-rheem-m3356-34kw-220v-50hz.jpg;"Bomba de calor p/ piscina Rheem m3356 3.4kw 220v/50hz";EDRHBM3356;Inicio;22053636.363636;24259000;3;0
12323;https://tiendanaranja.com.py/15775/buffet-termico-venancio-cromado-mod-ea10tc-220v-10bandejas.jpg;"Buffet termico Venancio cromado mod ea10tc 220v 10bandejas";GBVEA10TC-NV;Inicio;4004545.454545;4405000;3;0
12324;https://tiendanaranja.com.py/15776/buffet-venancio-mod-ea6rim-aquec-alim-cromado-c-motor-06rim-reflex.jpg;"Buffet Venancio mod ea6rim aquec alim cromado c/motor 06rim reflex";GBV6RIMR;Inicio;5299090.909091;5829000;3;0
12325;https://tiendanaranja.com.py/15777/calentador-de-agua-de-paso-electrico-rheem-rtex-8.jpg;"Calentador de agua de paso electrico Rheem rtex-8";EDRHTRTEX8;Inicio;1163636.363636;1280000;3;0
12326;https://tiendanaranja.com.py/15778/cilindro-laminador-de-mesa-malta-mod-1038-52-cms.jpg;"Cilindro laminador de mesa Malta  mod 1038 52 cms";GCLM-1038;Inicio;2935454.545455;3229000;3;0
12327;https://tiendanaranja.com.py/15779/cilindro-laminador-de-mesa-malta-mod-1037-42-cms.jpg;"Cilindro laminador de mesa Malta  mod 1037 42 cms";GCLM-1037;Inicio;3604545.454545;3965000;3;0
12328;https://tiendanaranja.com.py/15780/cilindro-laminador-de-mesa-malta-mod-1032-32-cms.jpg;"Cilindro laminador de mesa Malta  mod 1032 32 cms";GCLM-1032;Inicio;3597272.727273;3957000;3;0
12329;https://tiendanaranja.com.py/15781/cocina-progas-3hornallas-4040-doble-quemador-c-horno-pmd-300nf.jpg;"Cocina Progas 3hornallas 40*40 doble quemador c/horno pmd-300nf";GCP-PMD300NF;Inicio;3120000.000000;3432000;3;0
12330;https://tiendanaranja.com.py/15782/condensador-comercial-tokyo-f-c-36000btu-380-420-50hz.jpg;"Condensador comercial Tokyo f/c 36000btu 380-420 50hz";AATOCMI-36D-CHR;Inicio;2514545.454545;2766000;3;0
12331;https://tiendanaranja.com.py/15783/condensador-techo-suspendido-lg-inverter-36000-btu-h-f-c220-240v-1f-50-60hz.jpg;"Condensador techo suspendido Lg inverter ,36.000 btu/h, f/c,220-240v-1f-50/60hz";AALGC19-PT-36CHR1;Inicio;5261818.181818;5788000;3;0
12332;https://tiendanaranja.com.py/15784/condensador-techo-suspendido-lg-inverter-48000-btu-h-f-c380-420v-3f-50-60hz.jpg;"Condensador techo suspendido Lg inverter, 48.000 btu/h, f/c,380-420v-3f-50/60hz";AALGC19-PT-48CHR1;Inicio;6172727.272727;6790000;3;0
12333;https://tiendanaranja.com.py/15785/condensador-tokyo-36000-btu-cmi-36d-frio-s-deschoriz.jpg;"Condensador Tokyo 36000 btu cmi-36d frio s desc.horiz.";AATOCMI-36D;Inicio;1900909.090909;2091000;3;0
12334;https://tiendanaranja.com.py/15786/condensador-tokyo-48000-btu-cmi-48d-frio-s-deschoriz.jpg;"Condensador Tokyo 48000 btu cmi-48d frio s desc.horiz";AATOCMI-48D;Inicio;2720000.000000;2992000;3;0
12335;https://tiendanaranja.com.py/15787/condensador-tokyo-extense-cae19-24chr1-24000btu-c-control-kit-incluido.jpg;"Condensador Tokyo extense cae19-24chr1 24000btu c/control kit incluido";AATOCAE19-24CHR1;Inicio;1816363.636364;1998000;3;0
12336;https://tiendanaranja.com.py/15788/condensador-tokyo-mod-60chr1-60000btu-h-piso-techo-gas-ecologico-r410a-fc-c.jpg;"Condensador Tokyo mod 60chr1 60000btu/h piso/techo gas ecologico r410a fc/c";AATCCH19-PT-60CHR1N;Inicio;4616363.636364;5078000;3;0
12337;https://tiendanaranja.com.py/15789/cortador-manual-malta-mod529-de-papas-legumbres-y-frutas-10x10mm.jpg;"Cortador manual Malta  mod529 de papas legumbres y frutas 10x10mm";GCMM-529;Inicio;204545.454545;225000;3;0
12338;https://tiendanaranja.com.py/15790/cortador-manual-malta-mod503-de-papas-legumbres-y-frutas-10x10mm.jpg;"Cortador manual Malta  mod503 de papas legumbres y frutas 10x10mm";GCMM-503;Inicio;133636.363636;147000;3;0
12339;https://tiendanaranja.com.py/15791/crepera-malta-mod-6220-6-cavidades-220v-moldes-en-aluminio.jpg;"Crepera Malta mod 6220 6 cavidades 220v  moldes en aluminio";GCM-6220;Inicio;858181.818182;944000;3;0
12340;https://tiendanaranja.com.py/15792/cozedor-de-pastas-venancio-mod-cmv30-gabinete-30lts-inox.jpg;"Cozedor de pastas Venancio mod cmv30 gabinete 30lts inox";GCVCMV30;Inicio;10347272.727273;11382000;3;0
12341;https://tiendanaranja.com.py/15793/cuchilla-dentada-robot-coupe-couteau-dente-r502.jpg;"Cuchilla dentada Robot coupe couteau dente r502";GCRC-R502D;Inicio;1461818.181818;1608000;3;0
12342;https://tiendanaranja.com.py/15794/cuchilla-tipo-sierra-robot-coupe-couteau-crante-r301d-emb.jpg;"Cuchilla tipo sierra Robot coupe couteau crante r301d emb";GCRC-R301C;Inicio;782727.272727;861000;3;0
12343;https://tiendanaranja.com.py/15795/cutter-batidora-calentadora-robot-coupe-mod-cook-230-50-60-1.jpg;"Cutter batidora calentadora Robot coupe mod cook 230/50-60/1";GCBCRC-CK;Inicio;21797272.727273;23977000;3;0
12344;https://tiendanaranja.com.py/15796/cutter-corta-hortalizas-robot-coupe-mod-r201xl-550w-220-50hz.jpg;"Cutter corta hortalizas Robot coupe mod r201xl 550w 220/50hz";GCHRC-R201XL;Inicio;7350000.000000;8085000;3;0
12345;https://tiendanaranja.com.py/15797/cutter-corta-hortalizas-robot-coupe-mod-cl50e-220-50-1.jpg;"Cutter corta hortalizas Robot coupe mod cl50e 220/50/1";GCHRC-CL50E;Inicio;11757272.727273;12933000;3;0
12346;https://tiendanaranja.com.py/15798/cuchilla-tipo-sierra-robot-coupe-couteau-crante-r502.jpg;"Cuchilla tipo sierra Robot coupe couteau crante r502";GCRC-R502C;Inicio;1461818.181818;1608000;3;0
12347;https://tiendanaranja.com.py/15799/cutter-corta-hortalizas-robot-coupe-mod-r402a-2v-230-50-1.jpg;"Cutter corta hortalizas Robot coupe mod r402a 2v 230/50/1";GCHRC-R402A;Inicio;17475454.545455;19223000;3;0
12348;https://tiendanaranja.com.py/15800/cutter-picadora-de-mesa-robot-coupe-mod-r3d-1500t-230-50-1.jpg;"Cutter picadora de mesa Robot coupe mod r3d 1500t 230/50/1";GCPMRC-R3D;Inicio;10285454.545455;11314000;3;0
12349;https://tiendanaranja.com.py/15801/cutter-picadora-de-mesa-robot-coupe-mod-r2b-220-50-1.jpg;"Cutter picadora de mesa Robot coupe mod r2b 220/50/1";GCPMRC-R2B;Inicio;6161818.181818;6778000;3;0
12350;https://tiendanaranja.com.py/15802/disco-cortador-dentado-skymsen-mod-eh3-tamano-3-mm.jpg;"Disco cortador dentado Skymsen mod eh3 tamaño 3 mm";GDCDS-EH3;Inicio;273636.363636;301000;3;0
12351;https://tiendanaranja.com.py/15803/disco-cortador-skymsen-mod-e10-tamano-10-mm.jpg;"Disco cortador Skymsen mod e10 tamaño 10 mm";GDCS-E10;Inicio;286363.636364;315000;3;0
12352;https://tiendanaranja.com.py/15804/disco-cortador-skymsen-mod-e1-tamano-1-mm.jpg;"Disco cortador Skymsen mod e1 tamaño 1 mm";GDCS-E1;Inicio;273636.363636;301000;3;0
12353;https://tiendanaranja.com.py/15805/disco-deshilador-cuadrado-juliene-skymsen-mod-h25-tamano-25-mm.jpg;"Disco deshilador cuadrado (juliene) Skymsen mod h2.5 tamaño 2.5 mm";GDCDCS-H25;Inicio;296363.636364;326000;3;0
12354;https://tiendanaranja.com.py/15806/disco-para-corte-cubo-skymsen-mod-gc12-tamano-12-mm.jpg;"Disco para corte cubo Skymsen mod gc12 tamaño 12 mm";GDCCS-GC12;Inicio;382727.272727;421000;3;0
12355;https://tiendanaranja.com.py/15807/disco-para-corte-baston-skymsen-mod-gp-tamano-10-mm.jpg;"Disco para corte baston Skymsen mod gp tamaño 10 mm";GDCBS-GP;Inicio;367272.727273;404000;3;0
12356;https://tiendanaranja.com.py/15808/disco-para-corte-cubo-skymsen-mod-gc8-tamano-8-mm.jpg;"Disco para corte cubo Skymsen mod gc8 tamaño 8 mm";GDCS-GC8;Inicio;367272.727273;404000;3;0
12357;https://tiendanaranja.com.py/15809/eliptico-residencial-con-asiento-evolution-fitness-mod-el651-4mancuernas-twister.jpg;"Eliptico residencial con asiento Evolution fitness mod el651 4mancuernas twister";GIMEVEL651;Inicio;976363.636364;1074000;3;0
12358;https://tiendanaranja.com.py/15810/evaporador-techo-suspendido-lg-inverter-48000-btu-h-f-c-220-240v-1f-50-60hz.jpg;"Evaporador techo suspendido Lg inverter ,48.000 btu/h, f/c, 220-240v-1f-50/60hz";AALGE19-PT-48CHR1;Inicio;6172727.272727;6790000;3;0
12359;https://tiendanaranja.com.py/15811/evaporador-tokyo-36000-btu-emi-36d-p-conducfrio-solo.jpg;"Evaporador Tokyo 36000 btu emi-36d p/conduc.frio solo";AATOEMI-36D;Inicio;1900909.090909;2091000;3;0
12360;https://tiendanaranja.com.py/15812/evaporador-tokyo-emi-36d-frio-calor.jpg;"Evaporador Tokyo emi-36d frio/calor";AATOEMI-36D-CHR;Inicio;2514545.454545;2766000;3;0
12361;https://tiendanaranja.com.py/15813/evaporador-tokyo-extense-eae19-24chr1-24000btu-c-control-kit-incluido.jpg;"Evaporador Tokyo extense eae19-24chr1 24000btu c/control kit incluido";AATOEAE19-24CHR1;Inicio;1816363.636364;1998000;3;0
12362;https://tiendanaranja.com.py/15814/evaporador-tokyo-mod-60chr1-60000btu-h-piso-techo-gas-ecologico-r410a-fc-c.jpg;"Evaporador Tokyo mod 60chr1 60000btu/h piso/techo gas ecologico r410a fc/c";AATECH19-PT-60CHR1N;Inicio;4616363.636364;5078000;3;0
12363;https://tiendanaranja.com.py/15815/expositor-vertical-tokyo-mod-tokvs350-panel-led-350l-com-330l-neto.jpg;"Expositor vertical Tokyo  mod tokvs350 panel led 350l com/330l neto";CGTOKVS350D;Inicio;2900909.090909;3191000;3;0
12364;https://tiendanaranja.com.py/15817/extrator-de-jugos-robot-coupe-mod-j80-ultra-np-230-50-1.jpg;"Extrator de jugos Robot coupe mod j80 ultra np 230/50/1";GEJRC-J80U;Inicio;9860909.090909;10847000;3;0
12365;https://tiendanaranja.com.py/15818/grill-imusa-ad-talent-mod-0383700.jpg;"Grill Imusa ad talent mod 0383700";UTIG0383700;Inicio;71818.181818;79000;3;0
12366;https://tiendanaranja.com.py/15819/heladera-comercial-ecosilkon-blanca-4ptas-gc4pb-mc4pi.jpg;"Heladera comercial Ecosilkon blanca 4ptas  gc4pb/mc4pi";GHEGC4PB;Inicio;10203636.363636;11224000;3;0
12367;https://tiendanaranja.com.py/15820/heladera-tokyo-mod-tok45fsid-frio-seco-2puertas-inox-c-dispenser.jpg;"Heladera Tokyo mod tok45fsid frio seco 2puertas inox  c/dispenser";HETOK45FSID;Inicio;2817272.727273;3099000;3;0
12368;https://tiendanaranja.com.py/15821/horno-de-conveccion-micro-elec-turbochef-mod-eco-220v-50hz-74kw.jpg;"Horno de conveccion micro elec Turbochef mod eco 220v 50hz  7.4kw";GHET-ECO1;Inicio;45803636.363636;50384000;3;0
12369;https://tiendanaranja.com.py/15822/horno-de-conveccion-micro-elec-turbochef-double-batch-hhd-9500-4-ew-220v-50hz.jpg;"Horno de conveccion micro elec Turbochef double batch  hhd-9500-4-ew  220v 50hz";GHET-HHD95004EW;Inicio;74546363.636364;82001000;3;0
12370;https://tiendanaranja.com.py/15823/horno-de-conveccion-micro-elec-turbochef-mod-eco-220v-50hz-74kw.jpg;"Horno de conveccion micro elec Turbochef mod eco 220v 50hz  7.4kw";GHET-ECO1TK;Inicio;45803636.363636;50384000;3;0
12371;https://tiendanaranja.com.py/15824/horno-de-conveccion-micro-elec-turbochef-sota-tc-220v-50hz.jpg;"Horno de conveccion micro elec Turbochef sota tc 220v 50hz";GHET-SOTATC;Inicio;65676363.636364;72244000;3;0
12372;https://tiendanaranja.com.py/15825/horno-elec-tokyo-fiesta-mod-eh221l-combi-35-ltrs-2h-elect-y-2h-gas.jpg;"Horno elec Tokyo fiesta mod eh221l combi 35 ltrs 2h elect y 2h gas";EDTHEH221L;Inicio;937272.727273;1031000;3;0
12373;https://tiendanaranja.com.py/15826/horno-turbo-electrico-venancio-10band-380v-750-mod-ftde10-fcdet10.jpg;"Horno turbo electrico Venancio 10band 380v/750 mod ftde10/fcdet10";GHVFCDET10-NV;Inicio;13450000.000000;14795000;3;0
12374;https://tiendanaranja.com.py/15827/horno-venancio-mod-firi90-fir90-roma-pintado.jpg;"Horno Venancio mod firi90/fir90 roma pintado";GHV-FIR90;Inicio;2218181.818182;2440000;3;0
12375;https://tiendanaranja.com.py/15828/horno-venancio-mod-firi110-fir110-roma-pintado.jpg;"Horno Venancio mod firi110/fir110 roma pintado";GHV-FIR110;Inicio;3032727.272727;3336000;3;0
12376;https://tiendanaranja.com.py/15829/kit-de-limpieza-robot-coupe-kit-de-nettoyage.jpg;"Kit de limpieza Robot coupe kit de nettoyage";GKRC-N39881;Inicio;563636.363636;620000;3;0
12377;https://tiendanaranja.com.py/15830/lavarropas-automatica-tokyo-cecilia-clean-mas-6kg-1000rpm.jpg;"Lavarropas automatica Tokyo cecilia clean mas 6kg 1000rpm";EDTLMCECILIACMAS6;Inicio;1384545.454545;1523000;3;0
12378;https://tiendanaranja.com.py/15831/lavarropas-maytag-mod-ews-60m2-cap-lb-kg-60-25-483-rpm-50hz.jpg;"Lavarropas Maytag mod ews-60m2 cap (lb/kg) 60/25 483 rpm 50hz";EDMYLA-EWS60M2;Inicio;62610000.000000;68871000;3;0
12379;https://tiendanaranja.com.py/15832/lavarropas-tokyo-automatica-carga-superior-clean-hiline-8kgs-220v-50hz.jpg;"Lavarropas Tokyo automatica carga superior clean hiline 8kgs 220v/50hz";EDTLMTOK8CHILINE;Inicio;1523636.363636;1676000;3;0
12380;https://tiendanaranja.com.py/15833/licuadora-vitamix-alta-rotacion-09l-mod-touch-go-2-2hp.jpg;"Licuadora Vitamix alta rotacion 0.9l mod touch & go 2 - 2hp";GLVTAG2-58672;Inicio;9518181.818182;10470000;3;0
12381;https://tiendanaranja.com.py/15834/licuadora-vitamix-alta-rotacion-14l-mod-blending-station-advance-3hp.jpg;"Licuadora Vitamix alta rotacion 1.4l mod blending station advance 3hp";GLVBSA-58673;Inicio;10467272.727273;11514000;3;0
12382;https://tiendanaranja.com.py/15835/licuadora-tokyo-licua-max4-velocidades-15-lts-450w-220v-50hz.jpg;"Licuadora Tokyo licua max4 velocidades 1.5 lts 450w 220v/50hz";EDTLMAX4;Inicio;127272.727273;140000;3;0
12383;https://tiendanaranja.com.py/15836/licuadora-vitamix-alta-rotacion-2l-mod-drink-machine-two-speed-2hp.jpg;"Licuadora Vitamix alta rotacion 2l mod drink machine two speed 2hp";GLVDM2SP-768;Inicio;4156363.636364;4572000;3;0
